name,frequency
Kiera,1036
Yousef,1036
Whitney,1035
Myah,1034
Elodie,1033
Tadeo,1033
Paulina,1031
Rosalyn,1030
Emilee,1029
Bexley,1027
Natasha,1027
Jaelynn,1026
Terry,1026
Meilani,1024
Alonso,1024
Bronson,1023
Harlem,1022
Magnus,1022
Marleigh,1021
Aron,1021
Enoch,1020
Vincenzo,1020
Veda,1019
Dalary,1018
Murphy,1018
Winnie,1015
Wayne,1015
Promise,1009
Dash,1008
Reyansh,1007
Kelvin,1005
Kamilah,1004
Rey,1004
Erika,1003
Ayleen,1000
Dani,997
Aliya,997
Toby,997
Carolyn,996
Zainab,996
Jewel,995
Yael,995
Della,993
Jaylee,992
Guillermo,992
Saint,992
Adalee,991
Kye,990
Zoie,989
Madalynn,989
Rosalee,989
Sylvie,988
Iliana,987
Belle,987
Brayan,987
Anakin,987
Jadiel,987
Mordechai,987
Trace,986
Lindsey,985
Alianna,984
Christine,983
Castiel,983
Navy,982
Alisson,981
Vada,979
India,978
Sidney,977
Emmalynn,976
Miah,976
Branson,976
Raquel,973
Harleigh,972
Naya,972
Graysen,972
Kiana,969
Margo,968
Barbara,966
Jaylene,965
Westley,965
Jamal,964
Paola,963
Florence,963
Kataleya,962
Zechariah,960
Indie,959
Zora,958
Ledger,957
Maximo,954
Aldo,954
Emmaline,953
Whitley,951
Trent,951
Anais,949
Joyce,949
Nataly,947
Yehuda,947
Jenesis,943
Karlee,942
Caspian,942
Kathleen,941
Dane,941
Scout,940
Keily,938
Damari,938
Paloma,937
Jaxtyn,937
Kole,937
Tinley,936
Ishaan,936
Dana,935
Giana,935
Luella,934
Ocean,930
Thatcher,930
Kimora,929
Cara,929
Berkley,927
Hugh,927
Fisher,926
Lisa,925
Perla,922
Jaxxon,921
Felipe,920
Claudia,918
Rodney,918
Valery,916
Brett,916
Violeta,914
Allan,912
Westin,912
Heavenly,908
Hadleigh,908
Samira,907
Kace,907
Keilani,904
Ameer,904
Alyson,902
Bobby,902
Kamdyn,901
Franco,901
Yahir,898
Patricia,897
Gatlin,895
Taliyah,893
Brynleigh,893
Kenley,892
Juelz,891
Dakari,891
Anders,890
Yamileth,887
Fox,887
Etta,886
Shea,886
Bentlee,886
Blaine,886
Junior,886
Dominik,885
Malayah,883
Terrance,883
Kaisley,882
Persephone,882
Alannah,881
Eliseo,881
Maxton,876
Kaelyn,873
Nellie,873
Austyn,872
Marlowe,872
Lillianna,872
Aadhya,871
Ariadne,870
Luz,869
Amia,868
Harold,867
Erica,866
Zayd,866
Jana,865
Arely,864
Aziel,864
Queen,862
Stefan,862
Khalid,859
Zola,858
Blaze,858
Arlette,857
Eugene,857
Alvaro,855
Kaiser,855
Jazlynn,854
Raylee,853
Jeffery,852
Canaan,851
Maliah,850
Yasmin,850
Henrik,850
Joselyn,848
Aries,848
Kaiya,846
Jurnee,843
Misael,843
Ermias,842
Marlon,841
Valentin,841
Kaya,840
Ingrid,839
Carla,838
Jacoby,837
Aydin,836
Jaxen,834
Hailee,833
Annabel,833
Cain,833
